,Prov,Con_ACT,Sex,Age,Measure,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39
1220,BC,Null,ALL,60-64,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,BC,Null,ALL,60-64,censored,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1222,BC,Null,ALL,65+,Tx,7.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,
1223,BC,Null,ALL,65+,events,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,BC,Null,ALL,65+,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
1225,BC,Null,ALL,ALL,Tx,26.0,24.0,24.0,21.0,19.0,19.0,18.0,14.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,,,,,,,,,,
1226,BC,Null,ALL,ALL,events,,2.0,,3.0,2.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
1227,BC,Null,ALL,ALL,censored,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,
1252,BC,Null,F,ALL,Tx,20.0,19.0,19.0,16.0,15.0,15.0,14.0,10.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
1253,BC,Null,F,ALL,events,,1.0,,3.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
1254,BC,Null,F,ALL,censored,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
1270,BC,Null,M,ALL,Tx,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,,,,,,,,,,
1271,BC,Null,M,ALL,events,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,BC,Null,M,ALL,censored,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,
1273,BC,Yes,ALL,20-24,Tx,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,BC,Yes,ALL,20-24,events,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,BC,Yes,ALL,20-24,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,BC,Yes,ALL,40-44,Tx,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
1277,BC,Yes,ALL,40-44,events,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
1278,BC,Yes,ALL,40-44,censored,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1279,BC,Yes,ALL,50-54,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,BC,Yes,ALL,50-54,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,BC,Yes,ALL,50-54,censored,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,BC,Yes,ALL,55-59,Tx,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1283,BC,Yes,ALL,55-59,events,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1284,BC,Yes,ALL,55-59,censored,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,BC,Yes,ALL,60-64,Tx,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1286,BC,Yes,ALL,60-64,events,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1287,BC,Yes,ALL,60-64,censored,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1288,BC,Yes,ALL,65+,Tx,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
1289,BC,Yes,ALL,65+,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,BC,Yes,ALL,65+,censored,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
1291,BC,Yes,ALL,ALL,Tx,19.0,16.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,11.0,10.0,10.0,10.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,
1292,BC,Yes,ALL,ALL,events,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
1293,BC,Yes,ALL,ALL,censored,,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,
1312,BC,Yes,F,ALL,Tx,12.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
1313,BC,Yes,F,ALL,events,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
1314,BC,Yes,F,ALL,censored,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,
1327,BC,Yes,M,ALL,Tx,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
1328,BC,Yes,M,ALL,events,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1329,BC,Yes,M,ALL,censored,,,,,,1.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1330,ON,ALL,ALL,18-19,Tx,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1331,ON,ALL,ALL,18-19,events,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,ON,ALL,ALL,18-19,censored,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1333,ON,ALL,ALL,20-24,Tx,9.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
1334,ON,ALL,ALL,20-24,events,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1335,ON,ALL,ALL,20-24,censored,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1336,ON,ALL,ALL,25-29,Tx,10.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1337,ON,ALL,ALL,25-29,events,,1.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,ON,ALL,ALL,25-29,censored,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1339,ON,ALL,ALL,30-34,Tx,19.0,17.0,16.0,15.0,13.0,13.0,12.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1340,ON,ALL,ALL,30-34,events,,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
1341,ON,ALL,ALL,30-34,censored,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
1342,ON,ALL,ALL,35-39,Tx,46.0,44.0,42.0,38.0,35.0,34.0,33.0,31.0,28.0,27.0,24.0,18.0,16.0,15.0,14.0,13.0,11.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1343,ON,ALL,ALL,35-39,events,,1.0,1.0,,2.0,,1.0,,2.0,,2.0,5.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
1344,ON,ALL,ALL,35-39,censored,,1.0,1.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,
1345,ON,ALL,ALL,40-44,Tx,70.0,64.0,61.0,56.0,52.0,44.0,43.0,40.0,37.0,35.0,31.0,26.0,24.0,22.0,17.0,16.0,16.0,11.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
1346,ON,ALL,ALL,40-44,events,,5.0,,3.0,3.0,4.0,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
1347,ON,ALL,ALL,40-44,censored,,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,,1.0,4.0,1.0,2.0,5.0,1.0,,5.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,
1348,ON,ALL,ALL,45-49,Tx,79.0,68.0,66.0,59.0,51.0,48.0,45.0,40.0,37.0,36.0,35.0,31.0,25.0,25.0,20.0,20.0,18.0,18.0,16.0,12.0,11.0,10.0,8.0,7.0,7.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
1349,ON,ALL,ALL,45-49,events,,6.0,,4.0,2.0,3.0,3.0,4.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,
1350,ON,ALL,ALL,45-49,censored,,5.0,2.0,3.0,6.0,,,1.0,3.0,,,3.0,5.0,,4.0,,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,
1351,ON,ALL,ALL,50-54,Tx,115.0,103.0,96.0,93.0,86.0,81.0,75.0,69.0,65.0,63.0,58.0,56.0,50.0,47.0,44.0,39.0,34.0,34.0,31.0,29.0,27.0,25.0,24.0,23.0,18.0,18.0,16.0,14.0,10.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0
1352,ON,ALL,ALL,50-54,events,,7.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,,,2.0,,,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,
1353,ON,ALL,ALL,50-54,censored,,5.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,,4.0,3.0,3.0,3.0,5.0,,2.0,1.0,1.0,2.0,,1.0,3.0,,2.0,2.0,3.0,4.0,,,,,,,2.0,1.0,2.0,
1354,ON,ALL,ALL,55-59,Tx,147.0,127.0,117.0,112.0,100.0,92.0,85.0,78.0,71.0,67.0,63.0,58.0,57.0,54.0,50.0,47.0,47.0,41.0,40.0,36.0,35.0,32.0,31.0,27.0,25.0,23.0,19.0,19.0,16.0,11.0,8.0,6.0,6.0,6.0,5.0,3.0,3.0,1.0,0.0,0.0
1355,ON,ALL,ALL,55-59,events,,18.0,5.0,2.0,7.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,,1.0,1.0,1.0,,1.0,,2.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,
1356,ON,ALL,ALL,55-59,censored,,2.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,,1.0,2.0,3.0,2.0,,5.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,,3.0,4.0,3.0,1.0,,,1.0,2.0,,2.0,1.0,
1357,ON,ALL,ALL,60-64,Tx,101.0,90.0,87.0,82.0,79.0,73.0,71.0,64.0,57.0,54.0,49.0,44.0,39.0,38.0,36.0,32.0,30.0,29.0,25.0,23.0,19.0,17.0,14.0,12.0,10.0,7.0,6.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,
1358,ON,ALL,ALL,60-64,events,,8.0,,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,,,2.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,
1359,ON,ALL,ALL,60-64,censored,,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,
1360,ON,ALL,ALL,65+,Tx,84.0,76.0,69.0,64.0,62.0,61.0,58.0,50.0,44.0,40.0,33.0,29.0,27.0,26.0,21.0,21.0,17.0,15.0,13.0,10.0,10.0,10.0,9.0,7.0,6.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,
1361,ON,ALL,ALL,65+,events,,7.0,6.0,4.0,,1.0,3.0,8.0,6.0,4.0,6.0,3.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1362,ON,ALL,ALL,65+,censored,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,
1363,ON,ALL,ALL,ALL,Tx,683.0,609.0,574.0,539.0,498.0,464.0,439.0,397.0,362.0,340.0,307.0,276.0,250.0,238.0,212.0,197.0,182.0,166.0,151.0,132.0,122.0,113.0,102.0,90.0,79.0,69.0,59.0,53.0,40.0,28.0,25.0,21.0,20.0,19.0,17.0,11.0,8.0,5.0,1.0,1.0
1364,ON,ALL,ALL,ALL,events,,54.0,15.0,17.0,21.0,21.0,16.0,25.0,19.0,13.0,25.0,19.0,11.0,2.0,5.0,5.0,1.0,4.0,4.0,8.0,2.0,,5.0,2.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,
1365,ON,ALL,ALL,ALL,censored,,20.0,20.0,18.0,20.0,13.0,9.0,17.0,16.0,9.0,8.0,12.0,15.0,10.0,21.0,10.0,14.0,12.0,11.0,11.0,8.0,9.0,6.0,10.0,8.0,8.0,10.0,6.0,12.0,11.0,3.0,3.0,1.0,,1.0,6.0,3.0,3.0,4.0,
1366,ON,ALL,F,18-19,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,ON,ALL,F,18-19,events,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,ON,ALL,F,18-19,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,ON,ALL,F,20-24,Tx,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,ON,ALL,F,20-24,events,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,ON,ALL,F,20-24,censored,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,ON,ALL,F,25-29,Tx,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,ON,ALL,F,25-29,events,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,ON,ALL,F,25-29,censored,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,ON,ALL,F,30-34,Tx,11.0,10.0,9.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1376,ON,ALL,F,30-34,events,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1377,ON,ALL,F,30-34,censored,,,1.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1378,ON,ALL,F,35-39,Tx,17.0,15.0,14.0,12.0,11.0,11.0,11.0,10.0,9.0,8.0,6.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,
1379,ON,ALL,F,35-39,events,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,ON,ALL,F,35-39,censored,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
1381,ON,ALL,F,40-44,Tx,46.0,42.0,40.0,36.0,34.0,29.0,28.0,26.0,25.0,24.0,22.0,18.0,17.0,17.0,12.0,12.0,12.0,8.0,7.0,5.0,5.0,5.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,
1382,ON,ALL,F,40-44,events,,3.0,,2.0,2.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
1383,ON,ALL,F,40-44,censored,,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,,,3.0,1.0,,5.0,,,4.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
1384,ON,ALL,F,45-49,Tx,41.0,36.0,35.0,31.0,26.0,26.0,24.0,21.0,20.0,19.0,19.0,17.0,12.0,12.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
1385,ON,ALL,F,45-49,events,,2.0,,2.0,2.0,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
1386,ON,ALL,F,45-49,censored,,3.0,1.0,2.0,3.0,,,1.0,1.0,,,1.0,4.0,,3.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,
1387,ON,ALL,F,50-54,Tx,72.0,67.0,63.0,62.0,56.0,53.0,49.0,45.0,42.0,41.0,39.0,37.0,32.0,30.0,28.0,24.0,20.0,20.0,18.0,17.0,17.0,17.0,16.0,16.0,11.0,11.0,10.0,9.0,7.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,
1388,ON,ALL,F,50-54,events,,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,
1389,ON,ALL,F,50-54,censored,,2.0,3.0,,3.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,2.0,2.0,4.0,,1.0,,,,,,3.0,,1.0,1.0,2.0,4.0,,,,,,,1.0,1.0,,
1390,ON,ALL,F,55-59,Tx,67.0,55.0,50.0,47.0,41.0,37.0,33.0,32.0,31.0,29.0,28.0,26.0,26.0,24.0,23.0,22.0,22.0,18.0,17.0,15.0,15.0,14.0,14.0,11.0,11.0,10.0,7.0,7.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1391,ON,ALL,F,55-59,events,,12.0,4.0,2.0,4.0,2.0,2.0,,,1.0,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
1392,ON,ALL,F,55-59,censored,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,4.0,1.0,2.0,,1.0,,1.0,,1.0,3.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,
1393,ON,ALL,F,60-64,Tx,55.0,47.0,45.0,40.0,39.0,34.0,32.0,30.0,27.0,26.0,25.0,23.0,20.0,19.0,17.0,16.0,15.0,14.0,13.0,12.0,10.0,10.0,9.0,9.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,
1394,ON,ALL,F,60-64,events,,6.0,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,
1395,ON,ALL,F,60-64,censored,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1396,ON,ALL,F,65+,Tx,42.0,37.0,33.0,33.0,33.0,32.0,32.0,29.0,25.0,23.0,18.0,17.0,16.0,15.0,11.0,11.0,9.0,8.0,8.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,
1397,ON,ALL,F,65+,events,,4.0,3.0,,,1.0,,3.0,4.0,2.0,5.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1398,ON,ALL,F,65+,censored,,1.0,1.0,,,,,,,,,,,1.0,1.0,,2.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,
1399,ON,ALL,F,ALL,Tx,361.0,318.0,298.0,279.0,256.0,237.0,223.0,204.0,189.0,177.0,163.0,149.0,132.0,124.0,105.0,99.0,90.0,80.0,75.0,65.0,61.0,59.0,54.0,47.0,40.0,35.0,29.0,26.0,20.0,12.0,11.0,10.0,9.0,8.0,7.0,5.0,3.0,2.0,1.0,1.0
1400,ON,ALL,F,ALL,events,,33.0,8.0,8.0,14.0,11.0,8.0,10.0,8.0,8.0,12.0,8.0,7.0,1.0,5.0,4.0,,1.0,1.0,4.0,1.0,,4.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,
1401,ON,ALL,F,ALL,censored,,10.0,12.0,11.0,9.0,8.0,6.0,9.0,7.0,4.0,2.0,6.0,10.0,7.0,14.0,2.0,9.0,9.0,4.0,6.0,3.0,2.0,1.0,5.0,5.0,4.0,6.0,3.0,6.0,8.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,
1402,ON,ALL,M,18-19,Tx,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1403,ON,ALL,M,18-19,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,ON,ALL,M,18-19,censored,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1405,ON,ALL,M,20-24,Tx,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
1406,ON,ALL,M,20-24,events,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1407,ON,ALL,M,20-24,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1408,ON,ALL,M,25-29,Tx,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1409,ON,ALL,M,25-29,events,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,ON,ALL,M,25-29,censored,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1411,ON,ALL,M,30-34,Tx,8.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
1412,ON,ALL,M,30-34,events,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1413,ON,ALL,M,30-34,censored,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1414,ON,ALL,M,35-39,Tx,29.0,29.0,28.0,26.0,24.0,23.0,22.0,21.0,19.0,19.0,18.0,13.0,12.0,12.0,11.0,10.0,10.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1415,ON,ALL,M,35-39,events,,,1.0,,1.0,,1.0,,2.0,,1.0,5.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
1416,ON,ALL,M,35-39,censored,,,,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,1.0,
