index	Prov	Con_ACT	Sex	Age	variable	Stay	Months_stayed
960	ON	Yes	F	40-44	M20		20
961	ON	Yes	F	40-44	M20		20
962	ON	Yes	F	40-44	M20		20
963	ON	Yes	F	40-44	M20		20
964	ON	Yes	F	40-44	M20		20
965	ON	Yes	F	40-44	M20		20
966	ON	Yes	F	40-44	M20		20
967	ON	Yes	F	40-44	M20		20
968	ON	Yes	F	45-49	M20	1.0	20
969	ON	Yes	F	45-49	M20	1.0	20
970	ON	Yes	F	45-49	M20	0.0	20
971	ON	Yes	F	45-49	M20	0.0	20
972	ON	Yes	F	45-49	M20	0.0	20
973	ON	Yes	F	45-49	M20	0.0	20
974	ON	Yes	F	50-54	M20	1.0	20
975	ON	Yes	F	50-54	M20	1.0	20
976	ON	Yes	F	50-54	M20	0.0	20
977	ON	Yes	F	50-54	M20	0.0	20
978	ON	Yes	F	50-54	M20	0.0	20
979	ON	Yes	F	50-54	M20	0.0	20
980	ON	Yes	F	50-54	M20	0.0	20
981	ON	Yes	F	50-54	M20	0.0	20
982	ON	Yes	F	55-59	M20	1.0	20
983	ON	Yes	F	55-59	M20	1.0	20
984	ON	Yes	F	55-59	M20	1.0	20
985	ON	Yes	F	55-59	M20	1.0	20
986	ON	Yes	F	55-59	M20	0.0	20
987	ON	Yes	F	55-59	M20	0.0	20
988	ON	Yes	F	55-59	M20	0.0	20
989	ON	Yes	F	55-59	M20	0.0	20
990	ON	Yes	F	55-59	M20	0.0	20
991	ON	Yes	F	55-59	M20	0.0	20
992	ON	Yes	F	55-59	M20	0.0	20
993	ON	Yes	F	55-59	M20	0.0	20
994	ON	Yes	F	55-59	M20	0.0	20
995	ON	Yes	F	55-59	M20	0.0	20
996	ON	Yes	F	60-64	M20	1.0	20
997	ON	Yes	F	60-64	M20	1.0	20
998	ON	Yes	F	60-64	M20	1.0	20
999	ON	Yes	F	60-64	M20	0.0	20
1000	ON	Yes	F	60-64	M20	0.0	20
1001	ON	Yes	F	60-64	M20	0.0	20
1002	ON	Yes	F	60-64	M20	0.0	20
1003	ON	Yes	F	60-64	M20	0.0	20
1004	ON	Yes	F	60-64	M20	0.0	20
1005	ON	Yes	F	65+	M20		20
1006	ON	Yes	F	65+	M20	0.0	20
1007	ON	Yes	F	65+	M20	0.0	20
1008	ON	Yes	F	65+	M20	0.0	20
1009	ON	Yes	M	20-24	M20		20
1010	ON	Yes	M	25-29	M20	0.0	20
1011	ON	Yes	M	35-39	M20	1.0	20
1012	ON	Yes	M	35-39	M20	1.0	20
1013	ON	Yes	M	35-39	M20	1.0	20
1014	ON	Yes	M	35-39	M20	0.0	20
1015	ON	Yes	M	35-39	M20	0.0	20
1016	ON	Yes	M	35-39	M20	0.0	20
1017	ON	Yes	M	35-39	M20	0.0	20
1018	ON	Yes	M	35-39	M20	0.0	20
1019	ON	Yes	M	35-39	M20	0.0	20
1020	ON	Yes	M	35-39	M20	0.0	20
1021	ON	Yes	M	40-44	M20	1.0	20
1022	ON	Yes	M	40-44	M20	0.0	20
1023	ON	Yes	M	40-44	M20	0.0	20
1024	ON	Yes	M	40-44	M20	0.0	20
1025	ON	Yes	M	40-44	M20	0.0	20
1026	ON	Yes	M	40-44	M20	0.0	20
1027	ON	Yes	M	45-49	M20	1.0	20
1028	ON	Yes	M	45-49	M20		20
1029	ON	Yes	M	50-54	M20	1.0	20
1030	ON	Yes	M	50-54	M20	0.0	20
1031	ON	Yes	M	50-54	M20	0.0	20
1032	ON	Yes	M	50-54	M20	0.0	20
1033	ON	Yes	M	50-54	M20	0.0	20
1034	ON	Yes	M	50-54	M20	0.0	20
1035	ON	Yes	M	50-54	M20	0.0	20
1036	ON	Yes	M	55-59	M20	1.0	20
1037	ON	Yes	M	55-59	M20	1.0	20
1038	ON	Yes	M	55-59	M20	1.0	20
1039	ON	Yes	M	55-59	M20	1.0	20
1040	ON	Yes	M	55-59	M20	1.0	20
1041	ON	Yes	M	55-59	M20	0.0	20
1042	ON	Yes	M	55-59	M20		20
1043	ON	Yes	M	55-59	M20	0.0	20
1044	ON	Yes	M	55-59	M20	0.0	20
1045	ON	Yes	M	55-59	M20	0.0	20
1046	ON	Yes	M	55-59	M20	0.0	20
1047	ON	Yes	M	55-59	M20	0.0	20
1048	ON	Yes	M	60-64	M20	1.0	20
1049	ON	Yes	M	65+	M20		20
1050	ON	Yes	M	65+	M20		20
1051	ON	Yes	M	65+	M20		20
1052	ON	Yes	M	65+	M20		20
1053	ON	Yes	M	65+	M20		20
1054	Prairies	No	F	30-34	M20		20
1055	Prairies	No	F	35-39	M20	1.0	20
1056	Prairies	No	F	35-39	M20	0.0	20
1057	Prairies	No	F	35-39	M20	0.0	20
1058	Prairies	No	F	35-39	M20	0.0	20
1059	Prairies	No	F	40-44	M20	1.0	20
1060	Prairies	No	F	45-49	M20		20
1061	Prairies	No	F	45-49	M20		20
1062	Prairies	No	F	45-49	M20		20
1063	Prairies	No	F	45-49	M20		20
1064	Prairies	No	F	45-49	M20		20
1065	Prairies	No	F	45-49	M20		20
1066	Prairies	No	F	50-54	M20		20
1067	Prairies	No	F	55-59	M20		20
1068	Prairies	No	F	55-59	M20		20
1069	Prairies	No	F	60-64	M20		20
1070	Prairies	No	F	60-64	M20		20
1071	Prairies	No	F	65+	M20		20
1072	Prairies	No	M	35-39	M20		20
1073	Prairies	No	M	40-44	M20		20
1074	Prairies	No	M	45-49	M20		20
1075	Prairies	No	M	50-54	M20		20
1076	Prairies	No	M	50-54	M20		20
1077	Prairies	No	M	50-54	M20		20
1078	Prairies	No	M	55-59	M20	1.0	20
1079	Prairies	No	M	55-59	M20	1.0	20
1080	Prairies	No	M	55-59	M20	1.0	20
1081	Prairies	No	M	55-59	M20	0.0	20
1082	Prairies	No	M	55-59	M20	0.0	20
1083	Prairies	No	M	55-59	M20	0.0	20
1084	Prairies	No	M	60-64	M20		20
1085	Prairies	No	M	60-64	M20		20
1086	Prairies	No	M	60-64	M20		20
1087	Prairies	No	M	65+	M20		20
1088	Prairies		F	45-49	M20		20
1089	Prairies		F	45-49	M20		20
1090	Prairies		F	45-49	M20		20
1091	Prairies		M	45-49	M20		20
1092	Prairies		M	65+	M20		20
1093	Prairies	Yes	M	55-59	M20		20
1094	QC	No	F	30-34	M20	1.0	20
1095	QC	No	F	30-34	M20	0.0	20
1096	QC	No	F	30-34	M20	0.0	20
1097	QC	No	F	30-34	M20	0.0	20
1098	QC	No	F	30-34	M20	0.0	20
1099	QC	No	F	35-39	M20	1.0	20
1100	QC	No	F	35-39	M20	0.0	20
1101	QC	No	F	35-39	M20	0.0	20
1102	QC	No	F	35-39	M20	0.0	20
1103	QC	No	F	40-44	M20	1.0	20
1104	QC	No	F	40-44	M20	1.0	20
1105	QC	No	F	40-44	M20		20
1106	QC	No	F	40-44	M20	0.0	20
1107	QC	No	F	40-44	M20	0.0	20
1108	QC	No	F	40-44	M20	0.0	20
1109	QC	No	F	40-44	M20	0.0	20
1110	QC	No	F	40-44	M20	0.0	20
1111	QC	No	F	40-44	M20	0.0	20
1112	QC	No	F	40-44	M20	0.0	20
1113	QC	No	F	40-44	M20	0.0	20
1114	QC	No	F	40-44	M20	0.0	20
1115	QC	No	F	40-44	M20	0.0	20
1116	QC	No	F	40-44	M20	0.0	20
1117	QC	No	F	40-44	M20	0.0	20
1118	QC	No	F	45-49	M20	1.0	20
1119	QC	No	F	45-49	M20	1.0	20
1120	QC	No	F	45-49	M20	1.0	20
1121	QC	No	F	45-49	M20	1.0	20
1122	QC	No	F	45-49	M20	1.0	20
1123	QC	No	F	45-49	M20	1.0	20
1124	QC	No	F	45-49	M20	1.0	20
1125	QC	No	F	45-49	M20	0.0	20
1126	QC	No	F	45-49	M20	0.0	20
1127	QC	No	F	45-49	M20	0.0	20
1128	QC	No	F	45-49	M20	0.0	20
1129	QC	No	F	45-49	M20	0.0	20
1130	QC	No	F	45-49	M20	0.0	20
1131	QC	No	F	45-49	M20	0.0	20
1132	QC	No	F	45-49	M20	0.0	20
1133	QC	No	F	45-49	M20	0.0	20
1134	QC	No	F	45-49	M20	0.0	20
1135	QC	No	F	45-49	M20	0.0	20
1136	QC	No	F	45-49	M20	0.0	20
1137	QC	No	F	45-49	M20	0.0	20
1138	QC	No	F	45-49	M20	0.0	20
1139	QC	No	F	45-49	M20	0.0	20
1140	QC	No	F	45-49	M20	0.0	20
1141	QC	No	F	45-49	M20	0.0	20
1142	QC	No	F	45-49	M20	0.0	20
1143	QC	No	F	45-49	M20	0.0	20
1144	QC	No	F	45-49	M20	0.0	20
1145	QC	No	F	50-54	M20	1.0	20
1146	QC	No	F	50-54	M20	1.0	20
1147	QC	No	F	50-54	M20	1.0	20
1148	QC	No	F	50-54	M20	1.0	20
1149	QC	No	F	50-54	M20	0.0	20
1150	QC	No	F	50-54	M20	0.0	20
1151	QC	No	F	50-54	M20	0.0	20
1152	QC	No	F	50-54	M20	0.0	20
1153	QC	No	F	50-54	M20	0.0	20
1154	QC	No	F	50-54	M20	0.0	20
1155	QC	No	F	50-54	M20	0.0	20
1156	QC	No	F	50-54	M20	0.0	20
1157	QC	No	F	50-54	M20	0.0	20
1158	QC	No	F	50-54	M20	0.0	20
1159	QC	No	F	50-54	M20	0.0	20
1160	QC	No	F	50-54	M20	0.0	20
1161	QC	No	F	50-54	M20	0.0	20
1162	QC	No	F	50-54	M20	0.0	20
1163	QC	No	F	50-54	M20	0.0	20
1164	QC	No	F	50-54	M20	0.0	20
1165	QC	No	F	50-54	M20	0.0	20
1166	QC	No	F	50-54	M20	0.0	20
1167	QC	No	F	50-54	M20	0.0	20
1168	QC	No	F	55-59	M20	1.0	20
1169	QC	No	F	55-59	M20	1.0	20
1170	QC	No	F	55-59	M20	1.0	20
1171	QC	No	F	55-59	M20	1.0	20
1172	QC	No	F	55-59	M20	1.0	20
1173	QC	No	F	55-59	M20	1.0	20
1174	QC	No	F	55-59	M20	1.0	20
1175	QC	No	F	55-59	M20	1.0	20
1176	QC	No	F	55-59	M20	0.0	20
1177	QC	No	F	55-59	M20	0.0	20
1178	QC	No	F	55-59	M20	0.0	20
1179	QC	No	F	55-59	M20	0.0	20
1180	QC	No	F	55-59	M20	0.0	20
1181	QC	No	F	55-59	M20	0.0	20
1182	QC	No	F	55-59	M20	0.0	20
1183	QC	No	F	55-59	M20	0.0	20
1184	QC	No	F	55-59	M20	0.0	20
1185	QC	No	F	55-59	M20	0.0	20
1186	QC	No	F	55-59	M20	0.0	20
1187	QC	No	F	55-59	M20	0.0	20
1188	QC	No	F	55-59	M20	0.0	20
1189	QC	No	F	55-59	M20	0.0	20
1190	QC	No	F	55-59	M20	0.0	20
1191	QC	No	F	55-59	M20	0.0	20
1192	QC	No	F	55-59	M20	0.0	20
1193	QC	No	F	55-59	M20	0.0	20
1194	QC	No	F	55-59	M20	0.0	20
1195	QC	No	F	55-59	M20	0.0	20
1196	QC	No	F	55-59	M20	0.0	20
1197	QC	No	F	55-59	M20	0.0	20
1198	QC	No	F	60-64	M20	1.0	20
1199	QC	No	F	60-64	M20	1.0	20
1200	QC	No	F	60-64	M20	1.0	20
1201	QC	No	F	60-64	M20		20
1202	QC	No	F	60-64	M20		20
1203	QC	No	F	60-64	M20	0.0	20
1204	QC	No	F	60-64	M20	0.0	20
1205	QC	No	F	60-64	M20	0.0	20
1206	QC	No	F	60-64	M20	0.0	20
1207	QC	No	F	60-64	M20	0.0	20
1208	QC	No	F	60-64	M20	0.0	20
1209	QC	No	F	60-64	M20	0.0	20
1210	QC	No	F	60-64	M20	0.0	20
1211	QC	No	F	60-64	M20	0.0	20
1212	QC	No	F	60-64	M20	0.0	20
1213	QC	No	F	60-64	M20	0.0	20
1214	QC	No	F	60-64	M20	0.0	20
1215	QC	No	F	60-64	M20	0.0	20
1216	QC	No	F	60-64	M20	0.0	20
1217	QC	No	F	60-64	M20	0.0	20
1218	QC	No	F	60-64	M20	0.0	20
1219	QC	No	F	60-64	M20	0.0	20
1220	QC	No	F	60-64	M20	0.0	20
1221	QC	No	F	60-64	M20	0.0	20
1222	QC	No	F	65+	M20		20
1223	QC	No	F	65+	M20		20
1224	QC	No	F	65+	M20		20
1225	QC	No	M	25-29	M20		20
1226	QC	No	M	30-34	M20	1.0	20
1227	QC	No	M	30-34	M20	0.0	20
1228	QC	No	M	30-34	M20	0.0	20
1229	QC	No	M	30-34	M20	0.0	20
1230	QC	No	M	35-39	M20		20
1231	QC	No	M	35-39	M20		20
1232	QC	No	M	35-39	M20		20
1233	QC	No	M	35-39	M20		20
1234	QC	No	M	40-44	M20	0.0	20
1235	QC	No	M	40-44	M20	0.0	20
1236	QC	No	M	40-44	M20	0.0	20
1237	QC	No	M	40-44	M20	0.0	20
1238	QC	No	M	40-44	M20	0.0	20
1239	QC	No	M	40-44	M20	0.0	20
1240	QC	No	M	40-44	M20	0.0	20
1241	QC	No	M	40-44	M20	0.0	20
1242	QC	No	M	40-44	M20	0.0	20
1243	QC	No	M	45-49	M20	1.0	20
1244	QC	No	M	45-49	M20	0.0	20
1245	QC	No	M	45-49	M20	0.0	20
1246	QC	No	M	45-49	M20	0.0	20
1247	QC	No	M	45-49	M20	0.0	20
1248	QC	No	M	45-49	M20	0.0	20
1249	QC	No	M	45-49	M20	0.0	20
1250	QC	No	M	45-49	M20	0.0	20
1251	QC	No	M	45-49	M20	0.0	20
1252	QC	No	M	50-54	M20	1.0	20
1253	QC	No	M	50-54	M20	1.0	20
1254	QC	No	M	50-54	M20	1.0	20
1255	QC	No	M	50-54	M20	1.0	20
1256	QC	No	M	50-54	M20	1.0	20
1257	QC	No	M	50-54	M20	1.0	20
1258	QC	No	M	50-54	M20	1.0	20
1259	QC	No	M	50-54	M20	0.0	20
1260	QC	No	M	50-54	M20	0.0	20
1261	QC	No	M	50-54	M20	0.0	20
1262	QC	No	M	50-54	M20	0.0	20
1263	QC	No	M	50-54	M20	0.0	20
1264	QC	No	M	50-54	M20	0.0	20
1265	QC	No	M	50-54	M20	0.0	20
1266	QC	No	M	50-54	M20	0.0	20
1267	QC	No	M	50-54	M20	0.0	20
1268	QC	No	M	50-54	M20	0.0	20
1269	QC	No	M	50-54	M20	0.0	20
1270	QC	No	M	50-54	M20	0.0	20
1271	QC	No	M	50-54	M20	0.0	20
1272	QC	No	M	55-59	M20	1.0	20
1273	QC	No	M	55-59	M20	1.0	20
1274	QC	No	M	55-59	M20	1.0	20
1275	QC	No	M	55-59	M20	1.0	20
1276	QC	No	M	55-59	M20	1.0	20
1277	QC	No	M	55-59	M20	1.0	20
1278	QC	No	M	55-59	M20	1.0	20
1279	QC	No	M	55-59	M20	1.0	20
1280	QC	No	M	55-59	M20	1.0	20
1281	QC	No	M	55-59	M20	0.0	20
1282	QC	No	M	55-59	M20	0.0	20
1283	QC	No	M	55-59	M20	0.0	20
1284	QC	No	M	55-59	M20	0.0	20
1285	QC	No	M	55-59	M20	0.0	20
1286	QC	No	M	55-59	M20	0.0	20
1287	QC	No	M	55-59	M20	0.0	20
1288	QC	No	M	55-59	M20	0.0	20
1289	QC	No	M	55-59	M20	0.0	20
1290	QC	No	M	55-59	M20	0.0	20
1291	QC	No	M	55-59	M20	0.0	20
1292	QC	No	M	55-59	M20	0.0	20
1293	QC	No	M	55-59	M20	0.0	20
1294	QC	No	M	55-59	M20	0.0	20
1295	QC	No	M	55-59	M20	0.0	20
1296	QC	No	M	55-59	M20	0.0	20
1297	QC	No	M	55-59	M20	0.0	20
1298	QC	No	M	55-59	M20	0.0	20
1299	QC	No	M	55-59	M20	0.0	20
1300	QC	No	M	60-64	M20	1.0	20
1301	QC	No	M	60-64	M20	1.0	20
1302	QC	No	M	60-64	M20	1.0	20
1303	QC	No	M	60-64	M20	0.0	20
1304	QC	No	M	60-64	M20	0.0	20
1305	QC	No	M	60-64	M20	0.0	20
1306	QC	No	M	60-64	M20	0.0	20
1307	QC	No	M	60-64	M20	0.0	20
1308	QC	No	M	60-64	M20	0.0	20
1309	QC	No	M	60-64	M20	0.0	20
1310	QC	No	M	60-64	M20	0.0	20
1311	QC	No	M	60-64	M20	0.0	20
1312	QC	No	M	60-64	M20	0.0	20
1313	QC	No	M	60-64	M20	0.0	20
1314	QC	No	M	60-64	M20	0.0	20
1315	QC	No	M	60-64	M20	0.0	20
1316	QC	No	M	60-64	M20	0.0	20
1317	QC	No	M	60-64	M20	0.0	20
1318	QC	No	M	60-64	M20	0.0	20
1319	QC	No	M	65+	M20	1.0	20
1320	QC	No	M	65+	M20	0.0	20
1321	QC	No	M	65+	M20	0.0	20
1322	QC	No	M	65+	M20	0.0	20
1323	QC	No	M	65+	M20	0.0	20
1324	QC	No	M	65+	M20	0.0	20
1325	QC	No	M	65+	M20	0.0	20
1326	QC	No	M	65+	M20	0.0	20
1327	QC	No	M	65+	M20	0.0	20
1328	QC	No	M	65+	M20	0.0	20
1329	QC	No	M	65+	M20	0.0	20
1330	QC	No	M	65+	M20	0.0	20
1331	QC	No	M	65+	M20	0.0	20
1332	QC		F	20-24	M20		20
1333	QC		F	25-29	M20		20
1334	QC		F	30-34	M20		20
1335	QC		F	30-34	M20		20
1336	QC		F	35-39	M20		20
1337	QC		F	35-39	M20		20
1338	QC		F	40-44	M20	1.0	20
1339	QC		F	40-44	M20	0.0	20
1340	QC		F	40-44	M20	0.0	20
1341	QC		F	40-44	M20	0.0	20
1342	QC		F	40-44	M20	0.0	20
1343	QC		F	50-54	M20		20
1344	QC		F	50-54	M20		20
1345	QC		F	50-54	M20		20
1346	QC		F	50-54	M20		20
1347	QC		F	55-59	M20	1.0	20
1348	QC		F	55-59	M20	0.0	20
1349	QC		F	55-59	M20	0.0	20
1350	QC		F	55-59	M20	0.0	20
1351	QC		F	55-59	M20	0.0	20
1352	QC		F	60-64	M20		20
1353	QC		F	60-64	M20		20
1354	QC		F	60-64	M20		20
1355	QC		M	30-34	M20		20
1356	QC		M	35-39	M20	1.0	20
1357	QC		M	35-39	M20	1.0	20
1358	QC		M	40-44	M20		20
1359	QC		M	40-44	M20		20
1360	QC		M	45-49	M20	1.0	20
1361	QC		M	45-49	M20	0.0	20
1362	QC		M	45-49	M20	0.0	20
1363	QC		M	50-54	M20	1.0	20
1364	QC		M	50-54	M20	0.0	20
1365	QC		M	50-54	M20	0.0	20
1366	QC		M	50-54	M20	0.0	20
1367	QC		M	50-54	M20	0.0	20
1368	QC		M	55-59	M20		20
1369	QC		M	55-59	M20		20
1370	QC		M	60-64	M20	0.0	20
1371	QC		M	60-64	M20		20
1372	QC		M	60-64	M20	0.0	20
1373	QC		M	60-64	M20	0.0	20
1374	QC		M	60-64	M20	0.0	20
1375	QC		M	60-64	M20	0.0	20
1376	QC		M	60-64	M20	0.0	20
1377	QC		M	60-64	M20	0.0	20
1378	QC		M	65+	M20		20
1379	QC	Yes	F	18-19	M20		20
1380	QC	Yes	F	20-24	M20	1.0	20
1381	QC	Yes	F	25-29	M20		20
1382	QC	Yes	F	25-29	M20		20
1383	QC	Yes	F	35-39	M20	1.0	20
1384	QC	Yes	F	35-39	M20	0.0	20
1385	QC	Yes	F	35-39	M20	0.0	20
1386	QC	Yes	F	35-39	M20	0.0	20
1387	QC	Yes	F	40-44	M20		20
1388	QC	Yes	F	45-49	M20	1.0	20
1389	QC	Yes	F	45-49	M20	1.0	20
1390	QC	Yes	F	45-49	M20	0.0	20
1391	QC	Yes	F	45-49	M20	0.0	20
1392	QC	Yes	F	45-49	M20	0.0	20
1393	QC	Yes	F	50-54	M20	1.0	20
1394	QC	Yes	F	50-54	M20	0.0	20
1395	QC	Yes	F	50-54	M20	0.0	20
1396	QC	Yes	F	50-54	M20	0.0	20
1397	QC	Yes	F	50-54	M20	0.0	20
1398	QC	Yes	F	50-54	M20	0.0	20
1399	QC	Yes	F	50-54	M20	0.0	20
1400	QC	Yes	F	50-54	M20	0.0	20
1401	QC	Yes	F	55-59	M20	1.0	20
1402	QC	Yes	F	55-59	M20	1.0	20
1403	QC	Yes	F	55-59	M20	0.0	20
1404	QC	Yes	F	55-59	M20	0.0	20
1405	QC	Yes	F	55-59	M20	0.0	20
1406	QC	Yes	F	60-64	M20	1.0	20
1407	QC	Yes	F	60-64	M20	0.0	20
1408	QC	Yes	F	60-64	M20	0.0	20
1409	QC	Yes	F	60-64	M20	0.0	20
1410	QC	Yes	F	60-64	M20	0.0	20
1411	QC	Yes	F	60-64	M20	0.0	20
1412	QC	Yes	F	60-64	M20	0.0	20
1413	QC	Yes	F	65+	M20		20
1414	QC	Yes	M	35-39	M20	1.0	20
1415	QC	Yes	M	40-44	M20	1.0	20
1416	QC	Yes	M	40-44	M20	0.0	20
1417	QC	Yes	M	45-49	M20	1.0	20
1418	QC	Yes	M	45-49	M20	1.0	20
1419	QC	Yes	M	45-49	M20	0.0	20
1420	QC	Yes	M	50-54	M20	1.0	20
1421	QC	Yes	M	50-54	M20	1.0	20
1422	QC	Yes	M	50-54	M20	0.0	20
1423	QC	Yes	M	50-54	M20	0.0	20
1424	QC	Yes	M	55-59	M20	1.0	20
1425	QC	Yes	M	55-59	M20	1.0	20
1426	QC	Yes	M	55-59	M20		20
1427	QC	Yes	M	55-59	M20		20
1428	QC	Yes	M	55-59	M20	0.0	20
1429	QC	Yes	M	60-64	M20	1.0	20
1430	QC	Yes	M	60-64	M20	0.0	20
1431	QC	Yes	M	60-64	M20	0.0	20
1432	QC	Yes	M	65+	M20		20
1433	QC	Yes	M	65+	M20		20
1434		No	F	35-39	M20		20
1435		No	F	60-64	M20		20
1436		No	F	65+	M20		20
1437		No	M	25-29	M20		20
1438		No	M	45-49	M20		20
1439		Yes	F	50-54	M20		20
1440		Yes	F	50-54	M20		20
0	AB	No	F	18-19	M21		21
1	AB	No	F	25-29	M21	1.0	21
2	AB	No	F	30-34	M21		21
3	AB	No	F	30-34	M21		21
4	AB	No	F	35-39	M21	1.0	21
5	AB	No	F	35-39	M21	0.0	21
6	AB	No	F	35-39	M21	0.0	21
7	AB	No	F	35-39	M21	0.0	21
8	AB	No	F	35-39	M21	0.0	21
9	AB	No	F	35-39	M21	0.0	21
10	AB	No	F	35-39	M21	0.0	21
11	AB	No	F	40-44	M21		21
12	AB	No	F	40-44	M21		21
13	AB	No	F	40-44	M21		21
14	AB	No	F	40-44	M21		21
15	AB	No	F	40-44	M21		21
16	AB	No	F	40-44	M21		21
17	AB	No	F	40-44	M21		21
18	AB	No	F	45-49	M21	1.0	21
19	AB	No	F	45-49	M21	1.0	21
20	AB	No	F	45-49	M21	0.0	21
21	AB	No	F	45-49	M21	0.0	21
22	AB	No	F	45-49	M21	0.0	21
23	AB	No	F	45-49	M21	0.0	21
24	AB	No	F	45-49	M21	0.0	21
25	AB	No	F	45-49	M21	0.0	21
26	AB	No	F	45-49	M21	0.0	21
27	AB	No	F	50-54	M21	1.0	21
28	AB	No	F	50-54	M21	0.0	21
29	AB	No	F	50-54	M21	0.0	21
30	AB	No	F	50-54	M21	0.0	21
31	AB	No	F	50-54	M21	0.0	21
32	AB	No	F	50-54	M21	0.0	21
33	AB	No	F	50-54	M21	0.0	21
34	AB	No	F	50-54	M21	0.0	21
35	AB	No	F	50-54	M21	0.0	21
36	AB	No	F	50-54	M21	0.0	21
37	AB	No	F	55-59	M21	1.0	21
38	AB	No	F	55-59	M21	1.0	21
39	AB	No	F	55-59	M21	1.0	21
40	AB	No	F	55-59	M21	1.0	21
41	AB	No	F	55-59	M21	1.0	21
42	AB	No	F	55-59	M21	1.0	21
43	AB	No	F	55-59	M21	0.0	21
44	AB	No	F	55-59	M21	0.0	21
45	AB	No	F	55-59	M21	0.0	21
46	AB	No	F	55-59	M21	0.0	21
47	AB	No	F	55-59	M21	0.0	21
48	AB	No	F	55-59	M21	0.0	21
49	AB	No	F	55-59	M21	0.0	21
50	AB	No	F	60-64	M21		21
51	AB	No	F	60-64	M21		21
52	AB	No	F	60-64	M21		21
53	AB	No	F	60-64	M21		21
54	AB	No	F	60-64	M21		21
55	AB	No	F	60-64	M21		21
56	AB	No	F	60-64	M21		21
57	AB	No	F	60-64	M21		21
58	AB	No	F	60-64	M21		21
59	AB	No	F	65+	M21	1.0	21
60	AB	No	F	65+	M21	1.0	21
61	AB	No	F	65+	M21	0.0	21
62	AB	No	F	65+	M21	0.0	21
63	AB	No	F	65+	M21	0.0	21
64	AB	No	M	30-34	M21	1.0	21
65	AB	No	M	30-34	M21	0.0	21
66	AB	No	M	30-34	M21	0.0	21
67	AB	No	M	35-39	M21		21
68	AB	No	M	35-39	M21		21
69	AB	No	M	35-39	M21		21
70	AB	No	M	35-39	M21		21
71	AB	No	M	40-44	M21	1.0	21
72	AB	No	M	40-44	M21		21
73	AB	No	M	40-44	M21	0.0	21
74	AB	No	M	40-44	M21	0.0	21
75	AB	No	M	40-44	M21	0.0	21
76	AB	No	M	40-44	M21	0.0	21
77	AB	No	M	40-44	M21	0.0	21
78	AB	No	M	45-49	M21	1.0	21
79	AB	No	M	45-49	M21	1.0	21
80	AB	No	M	45-49	M21	0.0	21
81	AB	No	M	45-49	M21	0.0	21
82	AB	No	M	45-49	M21	0.0	21
83	AB	No	M	45-49	M21	0.0	21
84	AB	No	M	45-49	M21	0.0	21
85	AB	No	M	45-49	M21	0.0	21
86	AB	No	M	45-49	M21	0.0	21
87	AB	No	M	50-54	M21	1.0	21
88	AB	No	M	50-54	M21	1.0	21
89	AB	No	M	50-54	M21	1.0	21
90	AB	No	M	50-54	M21	1.0	21
91	AB	No	M	50-54	M21	0.0	21
92	AB	No	M	50-54	M21	0.0	21
93	AB	No	M	50-54	M21	0.0	21
94	AB	No	M	50-54	M21	0.0	21
95	AB	No	M	50-54	M21	0.0	21
96	AB	No	M	50-54	M21	0.0	21
97	AB	No	M	55-59	M21	1.0	21
98	AB	No	M	55-59	M21	0.0	21
99	AB	No	M	55-59	M21	0.0	21
100	AB	No	M	55-59	M21	0.0	21
101	AB	No	M	60-64	M21	1.0	21
102	AB	No	M	60-64	M21	1.0	21
103	AB	No	M	60-64	M21	1.0	21
104	AB	No	M	60-64	M21	0.0	21
105	AB	No	M	60-64	M21	0.0	21
106	AB	No	M	60-64	M21	0.0	21
107	AB	No	M	60-64	M21	0.0	21
108	AB	No	M	60-64	M21	0.0	21
109	AB	No	M	60-64	M21	0.0	21
110	AB	No	M	60-64	M21	0.0	21
111	AB	No	M	60-64	M21	0.0	21
112	AB	No	M	60-64	M21	0.0	21
113	AB	No	M	65+	M21	1.0	21
114	AB	No	M	65+	M21	0.0	21
115	AB	No	M	65+	M21	0.0	21
116	AB	No	M	65+	M21	0.0	21
117	AB	No	M	65+	M21	0.0	21
118	AB	No	M	65+	M21	0.0	21
119	AB	No	M	65+	M21	0.0	21
120	AB		F	25-29	M21	1.0	21
121	AB		F	30-34	M21	0.0	21
122	AB		F	35-39	M21		21
123	AB		F	40-44	M21		21
124	AB		F	40-44	M21		21
125	AB		F	45-49	M21		21
126	AB		F	55-59	M21		21
127	AB		F	55-59	M21		21
128	AB		F	60-64	M21		21
129	AB		M	25-29	M21		21
130	AB		M	30-34	M21		21
131	AB		M	50-54	M21		21
132	AB		M	50-54	M21		21
133	AB		M	55-59	M21		21
134	AB	Yes	F	18-19	M21		21
135	AB	Yes	F	40-44	M21		21
136	AB	Yes	F	45-49	M21		21
137	AB	Yes	F	55-59	M21		21
138	AB	Yes	F	55-59	M21		21
139	AB	Yes	F	55-59	M21		21
140	AB	Yes	M	35-39	M21		21
141	AB	Yes	M	50-54	M21		21
142	AB	Yes	M	55-59	M21		21
143	AB	Yes	M	60-64	M21		21
144	Atlantic	No	F	20-24	M21		21
145	Atlantic	No	F	25-29	M21		21
146	Atlantic	No	F	30-34	M21		21
147	Atlantic	No	F	35-39	M21		21
148	Atlantic	No	F	35-39	M21		21
